time_periods,GridRef,Sp01,Sp02,Sp03,Sp04,Sp05,Sp06,Sp07,Sp08,Sp09,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,geometry
1970-1980,H59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.2241637059608825 54.755461559838345, -7.222440561841844 54.845281349020496, -7.0667996309822225 54.844184476249865, -7.068867413651181 54.75436830907369, -7.2241637059608825 54.755461559838345))"
1970-1980,H60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.086973997543135 53.94596007468979, -7.08500591762641 54.03578880102368, -6.932410203888732 54.034530336098015, -6.934706229079072 53.944705725695435, -7.086973997543135 53.94596007468979))"
1970-1980,H61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.08500591762641 54.03578880102368, -7.083027085519956 54.125616127539445, -6.930101635526272 54.12435352895232, -6.932410203888732 54.034530336098015, -7.08500591762641 54.03578880102368))"
1970-1980,H62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.083027085519956 54.125616127539445, -7.081037421660557 54.21544205530441, -6.927780431186233 54.21417530518969, -6.930101635526272 54.12435352895232, -7.083027085519956 54.125616127539445))"
1970-1980,H63,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.081037421660557 54.21544205530441, -7.079036845681691 54.305266585395266, -6.925446497126268 54.30399566574952, -6.927780431186233 54.21417530518969, -7.081037421660557 54.21544205530441))"
1970-1980,H64,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.079036845681691 54.305266585395266, -7.077025276403444 54.395089718898085, -6.923099738655395 54.39381461157914, -6.925446497126268 54.30399566574952, -7.079036845681691 54.305266585395266))"
1970-1980,H65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-7.077025276403444 54.395089718898085, -7.075002631822258 54.4849114569082, -6.92074006012203 54.48363214363385, -6.923099738655395 54.39381461157914, -7.077025276403444 54.395089718898085))"
1970-1980,H66,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-7.075002631822258 54.4849114569082, -7.072968829100525 54.57473180053017, -6.918367364901859 54.573448262876695, -6.92074006012203 54.48363214363385, -7.075002631822258 54.4849114569082))"
1970-1980,H67,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.072968829100525 54.57473180053017, -7.07092378455602 54.664550750877744, -6.915981555385521 54.66326297027849, -6.918367364901859 54.573448262876695, -7.072968829100525 54.57473180053017))"
1970-1980,H68,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,"POLYGON ((-7.07092378455602 54.664550750877744, -7.068867413651181 54.75436830907369, -6.913582532966092 54.753076266817644, -6.915981555385521 54.66326297027849, -7.07092378455602 54.664550750877744))"
1970-1980,H69,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.068867413651181 54.75436830907369, -7.0667996309822225 54.844184476249865, -6.9111701980264035 54.84288815348019, -6.913582532966092 54.753076266817644, -7.068867413651181 54.75436830907369))"
1970-1980,H70,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"POLYGON ((-6.934706229079072 53.944705725695435, -6.932410203888732 54.034530336098015, -6.7798270331758514 54.0330782780675, -6.782450911761527 53.94325841658355, -6.934706229079072 53.944705725695435))"
1970-1980,H71,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.932410203888732 54.034530336098015, -6.930101635526272 54.12435352895232, -6.777188821360919 54.12289670154964, -6.7798270331758514 54.0330782780675, -6.932410203888732 54.034530336098015))"
1970-1980,H72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.930101635526272 54.12435352895232, -6.927780431186233 54.21417530518969, -6.774536170280606 54.212713687804474, -6.777188821360919 54.12289670154964, -6.930101635526272 54.12435352895232))"
1970-1980,H73,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.927780431186233 54.21417530518969, -6.925446497126268 54.30399566574952, -6.771868972828529 54.30252923761304, -6.774536170280606 54.212713687804474, -6.927780431186233 54.21417530518969))"
1970-1980,H74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.925446497126268 54.30399566574952, -6.923099738655395 54.39381461157914, -6.76918712081458 54.392343351762705, -6.771868972828529 54.30252923761304, -6.925446497126268 54.30399566574952))"
1970-1980,H75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.923099738655395 54.39381461157914, -6.92074006012203 54.48363214363385, -6.76649050495129 54.482156031047175, -6.76918712081458 54.392343351762705, -6.923099738655395 54.39381461157914))"
1970-1980,H76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.92074006012203 54.48363214363385, -6.918367364901859 54.573448262876695, -6.76377901483995 54.57196727626632, -6.76649050495129 54.482156031047175, -6.92074006012203 54.48363214363385))"
1970-1980,H77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.918367364901859 54.573448262876695, -6.915981555385521 54.66326297027849, -6.761052538956568 54.66177708822605, -6.76377901483995 54.57196727626632, -6.918367364901859 54.573448262876695))"
1970-1980,H78,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"POLYGON ((-6.915981555385521 54.66326297027849, -6.913582532966092 54.753076266817644, -6.7583109646375625 54.751585467738366, -6.761052538956568 54.66177708822605, -6.915981555385521 54.66326297027849))"
1970-1980,H79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.913582532966092 54.753076266817644, -6.9111701980264035 54.84288815348019, -6.755554178065277 54.84139241562102, -6.7583109646375625 54.751585467738366, -6.913582532966092 54.753076266817644))"
1970-1980,H80,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.782450911761527 53.94325841658355, -6.7798270331758514 54.0330782780675, -6.627258195523083 54.031432664793726, -6.630209822527182 53.941618184960205, -6.782450911761527 53.94325841658355))"
1970-1980,H81,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"POLYGON ((-6.7798270331758514 54.0330782780675, -6.777188821360919 54.12289670154964, -6.624290446289575 54.12124568345097, -6.627258195523083 54.031432664793726, -6.7798270331758514 54.0330782780675))"
1970-1980,H82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-6.777188821360919 54.12289670154964, -6.774536170280606 54.212713687804474, -6.62130645557313 54.211057241528806, -6.624290446289575 54.12124568345097, -6.777188821360919 54.12289670154964))"
1970-1980,H83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.774536170280606 54.212713687804474, -6.771868972828529 54.30252923761304, -6.618306102916762 54.30086733962883, -6.62130645557313 54.211057241528806, -6.774536170280606 54.212713687804474))"
1970-1980,H84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.771868972828529 54.30252923761304, -6.76918712081458 54.392343351762705, -6.615289266644894 54.3906759783572, -6.618306102916762 54.30086733962883, -6.771868972828529 54.30252923761304))"
1970-1980,H85,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"POLYGON ((-6.76918712081458 54.392343351762705, -6.76649050495129 54.482156031047175, -6.612255823848023 54.48048315832457, -6.615289266644894 54.3906759783572, -6.76918712081458 54.392343351762705))"
1970-1980,H86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.76649050495129 54.482156031047175, -6.76377901483995 54.57196727626632, -6.609205650367129 54.57028888014596, -6.612255823848023 54.48048315832457, -6.76649050495129 54.482156031047175))"
1970-1980,H87,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-6.76377901483995 54.57196727626632, -6.761052538956568 54.66177708822605, -6.606138620777855 54.660093144440566, -6.609205650367129 54.57028888014596, -6.76377901483995 54.57196727626632))"
1970-1980,H88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-6.761052538956568 54.66177708822605, -6.7583109646375625 54.751585467738366, -6.603054608374475 54.74989595183169, -6.606138620777855 54.660093144440566, -6.761052538956568 54.66177708822605))"
1970-1980,H89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-6.7583109646375625 54.751585467738366, -6.755554178065277 54.84139241562102, -6.599953485153557 54.83969730294663, -6.603054608374475 54.74989595183169, -6.7583109646375625 54.751585467738366))"
1970-1980,H90,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,"POLYGON ((-6.630209822527182 53.941618184960205, -6.627258195523083 54.031432664793726, -6.474705479908784 54.0295935391786, -6.47798473726881 53.93978507343769, -6.630209822527182 53.941618184960205))"
1970-1980,H91,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"POLYGON ((-6.627258195523083 54.031432664793726, -6.624290446289575 54.12124568345097, -6.471408312507729 54.119400517850536, -6.474705479908784 54.0295935391786, -6.627258195523083 54.031432664793726))"
1970-1980,H92,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"POLYGON ((-6.624290446289575 54.12124568345097, -6.62130645557313 54.211057241528806, -6.468093102609614 54.20920600985196, -6.471408312507729 54.119400517850536, -6.624290446289575 54.12124568345097))"
1970-1980,H93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.62130645557313 54.211057241528806, -6.618306102916762 54.30086733962883, -6.464759716421963 54.299010015583995, -6.468093102609614 54.20920600985196, -6.62130645557313 54.211057241528806))"
1970-1980,H94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.618306102916762 54.30086733962883, -6.615289266644894 54.3906759783572, -6.461408018799081 54.388812535450434, -6.464759716421963 54.299010015583995, -6.618306102916762 54.30086733962883))"
1970-1980,H95,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"POLYGON ((-6.615289266644894 54.3906759783572, -6.612255823848023 54.48048315832457, -6.458037873225006 54.47861356985744, -6.461408018799081 54.388812535450434, -6.615289266644894 54.3906759783572))"
1970-1980,H96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.612255823848023 54.48048315832457, -6.609205650367129 54.57028888014596, -6.454649141796219 54.568413119213524, -6.458037873225006 54.47861356985744, -6.612255823848023 54.48048315832457))"
1970-1980,H97,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,"POLYGON ((-6.609205650367129 54.57028888014596, -6.606138620777855 54.660093144440566, -6.451241685204066 54.65821118392932, -6.454649141796219 54.568413119213524, -6.609205650367129 54.57028888014596))"
1970-1980,H98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.606138620777855 54.660093144440566, -6.603054608374475 54.74989595183169, -6.447815362716967 54.748007764417395, -6.451241685204066 54.65821118392932, -6.606138620777855 54.660093144440566))"
1970-1980,H99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-6.603054608374475 54.74989595183169, -6.599953485153557 54.83969730294663, -6.444370032162277 54.83780286109224, -6.447815362716967 54.748007764417395, -6.603054608374475 54.74989595183169))"
1970-1980,J00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.47798473726881 53.93978507343769, -6.474705479908784 54.0295935391786, -6.32217067412281 54.02756094916036, -6.3257774307053625 53.93775912963079, -6.47798473726881 53.93978507343769))"
1970-1980,J01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.474705479908784 54.0295935391786, -6.471408312507729 54.119400517850536, -6.318544221007476 54.11736125301316, -6.32217067412281 54.02756094916036, -6.474705479908784 54.0295935391786))"
1970-1980,J02,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.471408312507729 54.119400517850536, -6.468093102609614 54.20920600985196, -6.314897925717354 54.20716004136837, -6.318544221007476 54.11736125301316, -6.471408312507729 54.119400517850536))"
1970-1980,J03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.468093102609614 54.20920600985196, -6.464759716421963 54.299010015583995, -6.311231641141272 54.29695731440581, -6.314897925717354 54.20716004136837, -6.468093102609614 54.20920600985196))"
1970-1980,J04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.464759716421963 54.299010015583995, -6.461408018799081 54.388812535450434, -6.307545218680445 54.3867530723056, -6.311231641141272 54.29695731440581, -6.464759716421963 54.299010015583995))"
1970-1980,J05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.461408018799081 54.388812535450434, -6.458037873225006 54.47861356985744, -6.303838508229757 54.47654731524815, -6.307545218680445 54.3867530723056, -6.461408018799081 54.388812535450434))"
1970-1980,J06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-6.458037873225006 54.47861356985744, -6.454649141796219 54.568413119213524, -6.300111358158737 54.56634004341379, -6.303838508229757 54.47654731524815, -6.458037873225006 54.47861356985744))"
1970-1980,J07,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,"POLYGON ((-6.454649141796219 54.568413119213524, -6.451241685204066 54.65821118392932, -6.296363615292278 54.65613125698277, -6.300111358158737 54.56634004341379, -6.454649141796219 54.568413119213524))"
1970-1980,J08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.451241685204066 54.65821118392932, -6.447815362716967 54.748007764417395, -6.292595124891028 54.745920956134945, -6.296363615292278 54.65613125698277, -6.451241685204066 54.65821118392932))"
1970-1980,J09,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,"POLYGON ((-6.447815362716967 54.748007764417395, -6.444370032162277 54.83780286109224, -6.288805730631509 54.835709141049705, -6.292595124891028 54.745920956134945, -6.447815362716967 54.748007764417395))"
1970-1980,J10,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"POLYGON ((-6.3257774307053625 53.93775912963079, -6.32217067412281 54.02756094916036, -6.16965556463519 54.025334947709396, -6.173589676252244 53.93554040615248, -6.3257774307053625 53.93775912963079))"
1970-1980,J11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.32217067412281 54.02756094916036, -6.318544221007476 54.11736125301316, -6.165699971444544 54.11512794226993, -6.16965556463519 54.025334947709396, -6.32217067412281 54.02756094916036))"
1970-1980,J12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.318544221007476 54.11736125301316, -6.314897925717354 54.20716004136837, -6.161722737870508 54.20491938977334, -6.165699971444544 54.11512794226993, -6.318544221007476 54.11736125301316))"
1970-1980,J13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"POLYGON ((-6.314897925717354 54.20716004136837, -6.311231641141272 54.29695731440581, -6.157723703501647 54.29470929015715, -6.161722737870508 54.20491938977334, -6.314897925717354 54.20716004136837))"
1970-1980,J14,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-6.311231641141272 54.29695731440581, -6.307545218680445 54.3867530723056, -6.153702706304821 54.38449764335675, -6.157723703501647 54.29470929015715, -6.311231641141272 54.29695731440581))"
1970-1980,J15,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,"POLYGON ((-6.307545218680445 54.3867530723056, -6.303838508229757 54.47654731524815, -6.149659582604759 54.47428444930537, -6.153702706304821 54.38449764335675, -6.307545218680445 54.3867530723056))"
1970-1980,J16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.303838508229757 54.47654731524815, -6.300111358158737 54.56634004341379, -6.145594167063346 54.5640697079337, -6.149659582604759 54.47428444930537, -6.303838508229757 54.47654731524815))"
1970-1980,J17,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,"POLYGON ((-6.300111358158737 54.56634004341379, -6.296363615292278 54.65613125698277, -6.1415062926586 54.6538534191698, -6.145594167063346 54.5640697079337, -6.300111358158737 54.56634004341379))"
1970-1980,J18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.296363615292278 54.65613125698277, -6.292595124891028 54.745920956134945, -6.1373957906633025 54.74363558293879, -6.1415062926586 54.6538534191698, -6.296363615292278 54.65613125698277))"
1970-1980,J19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.292595124891028 54.745920956134945, -6.288805730631509 54.835709141049705, -6.13326249062334 54.833416199162784, -6.1373957906633025 54.74363558293879, -6.292595124891028 54.745920956134945))"
1970-1980,J20,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"POLYGON ((-6.173589676252244 53.93554040615248, -6.16965556463519 54.025334947709396, -6.017161936465051 54.02291559282339, -6.02142324589187 53.93312896060926, -6.173589676252244 53.93554040615248))"
1970-1980,J21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.16965556463519 54.025334947709396, -6.165699971444544 54.11512794226993, -6.0128773620056 54.11270064401342, -6.017161936465051 54.02291559282339, -6.16965556463519 54.025334947709396))"
1970-1980,J22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.165699971444544 54.11512794226993, -6.161722737870508 54.20491938977334, -6.008569350555714 54.202484113858056, -6.0128773620056 54.11270064401342, -6.165699971444544 54.11512794226993))"
1970-1980,J23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.161722737870508 54.20491938977334, -6.157723703501647 54.29470929015715, -6.004237728423809 54.29226600203163, -6.008569350555714 54.202484113858056, -6.161722737870508 54.20491938977334))"
1970-1980,J24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.157723703501647 54.29470929015715, -6.153702706304821 54.38449764335675, -5.999882320162792 54.38204630820375, -6.004237728423809 54.29226600203163, -6.157723703501647 54.29470929015715))"
1970-1980,J25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"POLYGON ((-6.153702706304821 54.38449764335675, -6.149659582604759 54.47428444930537, -5.995502948547955 54.47182503203913, -5.999882320162792 54.38204630820375, -6.153702706304821 54.38449764335675))"
1970-1980,J26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.149659582604759 54.47428444930537, -6.145594167063346 54.5640697079337, -5.9910994345545765 54.561602173197336, -5.995502948547955 54.47182503203913, -6.149659582604759 54.47428444930537))"
1970-1980,J27,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-6.145594167063346 54.5640697079337, -6.1415062926586 54.6538534191698, -5.986671597335134 54.651377731332474, -5.9910994345545765 54.561602173197336, -6.145594167063346 54.5640697079337))"
1970-1980,J28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-6.1415062926586 54.6538534191698, -6.1373957906633025 54.74363558293879, -5.982219254196234 54.74115170609309, -5.986671597335134 54.651377731332474, -6.1415062926586 54.6538534191698))"
1970-1980,J29,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-6.1373957906633025 54.74363558293879, -6.13326249062334 54.833416199162784, -5.97774222057512 54.8309240971218, -5.982219254196234 54.74115170609309, -6.1373957906633025 54.74363558293879))"
1970-1980,J31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.017161936465051 54.02291559282339, -6.0128773620056 54.11270064401342, -5.860078189275787 54.1100794216924, -5.864691573049809 54.02030294752208, -6.017161936465051 54.02291559282339))"
1970-1980,J32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.0128773620056 54.11270064401342, -6.008569350555714 54.202484113858056, -5.855439573637992 54.19985427750436, -5.860078189275787 54.1100794216924, -6.0128773620056 54.11270064401342))"
1970-1980,J33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.008569350555714 54.202484113858056, -6.004237728423809 54.29226600203163, -5.850775539186453 54.28962751434825, -5.855439573637992 54.19985427750436, -6.008569350555714 54.202484113858056))"
1970-1980,J34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.004237728423809 54.29226600203163, -5.999882320162792 54.38204630820375, -5.8460858970822045 54.379399131606874, -5.850775539186453 54.28962751434825, -6.004237728423809 54.29226600203163))"
